Sample,Value
19481,1445
19482,1445
19483,1445
19484,1445
19485,1445
19486,1445
19487,1445
19488,1445
19489,1445
19490,1445
19491,1445
19492,1445
19493,1445
19494,1445
19495,1445
19496,1445
19497,1445
19498,1445
19499,1445
19500,1445
19501,1445
19502,1445
19503,1445
19504,1445
19505,1445
19506,1445
19507,1445
19508,1445
19509,1445
19510,1445
19511,1445
19512,1445
19513,1445
19514,1445
19515,1445
19516,1445
19517,1445
19518,1445
19519,1445
19520,1445
19521,1445
19522,1445
19523,1445
19524,1445
19525,1445
19526,1445
19527,1445
19528,1445
19529,1445
19530,1445
19531,1445
19532,1445
19533,1445
19534,1445
19535,1445
19536,1445
19537,1445
19538,1445
19539,1445
19540,1445
19541,1445
19542,1445
19543,1445
19544,1445
19545,1445
19546,1445
19547,1445
19548,1445
19549,1445
19550,1445
19551,1445
19552,1445
19553,1445
19554,1445
19555,1445
19556,1445
19557,1445
19558,1445
19559,1445
19560,1445
19561,1445
19562,1445
19563,1445
19564,1445
19565,1445
19566,1445
19567,1445
19568,1445
19569,1445
19570,1445
19571,1445
19572,1445
19573,1445
19574,1445
19575,1445
19576,1445
19577,1445
19578,1445
19579,1445
19580,1445
19581,1445
19582,1445
19583,1445
19584,1445
19585,1445
19586,1445
19587,1445
19588,1445
19589,1445
19590,1445
19591,1445
19592,1445
19593,1445
19594,1445
19595,1445
19596,1445
19597,1445
19598,1445
19599,1445
19600,1445
19601,1445
19602,1445
19603,1445
19604,1445
19605,1445
19606,1445
19607,1445
19608,1445
19609,1445
19610,1445
19611,1445
19612,1445
19613,1445
19614,1445
19615,1445
19616,1445
19617,1445
19618,1445
19619,1445
19620,1445
19621,1445
19622,1445
19623,1445
19624,1445
19625,1445
19626,1445
19627,1445
19628,1445
19629,1445
19630,1445
19631,1445
19632,1445
19633,1445
19634,1445
19635,1445
19636,1445
19637,1445
19638,1445
19639,1445
19640,1445
19641,1445
19642,1445
19643,1445
19644,1445
19645,1445
19646,1445
19647,1445
19648,1445
19649,1445
19650,1445
19651,1445
19652,1445
19653,1445
19654,1445
19655,1445
19656,1445
19657,1445
19658,1445
19659,1445
19660,1445
19661,1445
19662,1445
19663,1445
19664,1445
19665,1445
19666,1445
19667,1445
19668,1445
19669,1445
19670,1445
19671,1445
19672,1445
19673,1445
19674,1445
19675,1445
19676,1445
19677,1445
19678,1445
19679,1445
19680,1445
19681,1445
19682,1445
19683,1445
19684,1445
19685,1445
19686,1445
19687,1445
19688,1445
19689,1445
19690,1445
19691,1445
19692,1445
19693,1445
19694,1445
19695,1445
19696,1445
19697,1445
19698,1445
19699,1445
19700,1445
19701,1445
19702,1445
19703,1445
19704,1445
19705,1445
19706,1445
19707,1445
19708,1445
19709,1445
19710,1445
19711,1445
19712,1445
19713,1445
19714,1445
19715,1445
19716,1445
19717,1445
19718,1445
19719,1445
19720,1445
19721,1445
19722,1445
19723,1445
19724,1445
19725,1445
19726,1445
19727,1445
19728,1445
19729,1445
19730,1445
19731,1445
19732,1445
19733,1445
19734,1445
19735,1445
19736,1445
19737,1445
19738,1445
19739,1445
19740,1445
19741,1445
19742,1445
19743,1445
19744,1445
19745,1445
19746,1445
19747,1445
19748,1445
19749,1445
19750,1445
19751,1445
19752,1445
19753,1445
19754,1445
19755,1445
19756,1445
19757,1445
19758,1445
19759,1445
19760,1445
19761,1445
19762,1445
19763,1445
19764,1445
19765,1445
19766,1445
19767,1445
19768,1445
19769,1445
19770,1445
19771,1445
19772,1445
19773,1445
19774,1445
19775,1445
19776,1445
19777,1445
19778,1445
19779,1445
19780,1445
19781,1445
19782,1445
19783,1445
19784,1445
19785,1445
19786,1445
19787,1445
19788,1445
19789,1445
19790,1445
19791,1445
19792,1445
19793,1445
19794,1445
19795,1445
19796,1445
19797,1445
19798,1445
19799,1445
19800,1445
19801,1445
19802,1445
19803,1445
19804,1445
19805,1445
19806,1445
19807,1445
19808,1445
19809,1445
19810,1445
19811,1445
19812,1445
19813,1445
19814,1445
19815,1445
19816,1445
19817,1445
19818,1445
19819,1445
19820,1445
19821,1445
19822,1445
19823,1445
19824,1445
19825,1445
19826,1445
19827,1445
19828,1445
19829,1445
19830,1445
19831,1445
19832,1445
19833,1445
19834,1445
19835,1445
19836,1445
19837,1445
19838,1445
19839,1445
19840,1445
19841,1445
19842,1445
19843,1445
19844,1445
19845,1445
19846,1445
19847,1445
19848,1445
19849,1445
19850,1445
19851,1445
19852,1445
19853,1445
19854,1445
19855,1445
19856,1445
19857,1445
19858,1445
19859,1445
19860,1445
19861,1445
19862,1445
19863,1445
19864,1445
19865,1445
19866,1445
19867,1445
19868,1445
19869,1445
19870,1445
19871,1445
19872,1445
19873,1445
19874,1445
19875,1445
19876,1445
19877,1445
19878,1445
19879,1445
19880,1445
19881,1445
19882,1445
19883,1445
19884,1445
19885,1445
19886,1445
19887,1445
19888,1445
19889,1445
19890,1445
19891,1445
19892,1445
19893,1445
19894,1445
19895,1445
19896,1445
19897,1445
19898,1445
19899,1445
19900,1445
19901,1445
19902,1445
19903,1445
19904,1445
19905,1445
19906,1445
19907,1445
19908,1445
19909,1445
19910,1445
19911,1445
19912,1445
19913,1445
19914,1445
19915,1445
19916,1445
19917,1445
19918,1445
19919,1445
19920,1445
19921,1445
19922,1445
19923,1445
19924,1445
19925,1445
19926,1445
19927,1445
19928,1445
19929,1445
19930,1445
19931,1445
19932,1445
19933,1445
19934,1445
19935,1445
19936,1445
19937,1445
19938,1445
19939,1445
19940,1445
19941,1445
19942,1445
19943,1445
19944,1445
19945,1445
19946,1445
19947,1445
19948,1445
19949,1445
19950,1445
19951,1445
19952,1445
19953,1445
19954,1445
19955,1445
19956,1445
19957,1445
19958,1445
19959,1445
19960,1445
19961,1445
19962,1445
19963,1445
19964,1445
19965,1445
19966,1445
19967,1445
19968,1445
19969,1445
19970,1445
19971,1445
19972,1445
19973,1445
19974,1445
19975,1445
19976,1445
19977,1445
19978,1445
19979,1445
19980,1445
19981,1445
19982,1445
19983,1445
19984,1445
19985,1445
19986,1445
19987,1445
19988,1445
19989,1445
19990,1445
19991,1445
19992,1445
19993,1445
19994,1445
19995,1445
19996,1445
19997,1445
19998,1445
19999,1445
20000,1445
20001,1445
20002,1445
20003,1445
20004,1445
20005,1445
20006,1445
20007,1445
20008,1445
20009,1445
20010,1445
20011,1445
20012,1445
20013,1445
20014,1445
20015,1445
20016,1445
20017,1445
20018,1445
20019,1445
20020,1445
20021,1445
20022,1445
20023,1445
20024,1445
20025,1445
20026,1445
20027,1445
20028,1445
20029,1445
20030,1445
20031,1445
20032,1445
20033,1445
20034,1445
20035,1445
20036,1445
20037,1445
20038,1445
20039,1445
20040,1445
20041,1445
20042,1445
20043,1445
20044,1445
20045,1445
20046,1445
20047,1445
20048,1445
20049,1445
20050,1445
20051,1445
20052,1445
20053,1445
20054,1445
20055,1445
20056,1445
20057,1445
20058,1445
20059,1445
20060,1445
20061,1445
20062,1445
20063,1445
20064,1445
20065,1445
20066,1445
20067,1445
20068,1445
20069,1445
20070,1445
20071,1445
20072,1445
20073,1445
20074,1445
20075,1445
20076,1445
20077,1445
20078,1445
20079,1445
20080,1445
20081,1445
20082,1445
20083,1445
20084,1445
20085,1445
20086,1445
20087,1445
20088,1445
20089,1445
20090,1445
20091,1445
20092,1445
20093,1445
20094,1445
20095,1445
20096,1445
20097,1445
20098,1445
20099,1445
20100,1445
20101,1445
20102,1445
20103,1445
20104,1445
20105,1445
20106,1445
20107,1445
20108,1445
20109,1445
20110,1445
20111,1445
20112,1445
20113,1445
20114,1445
20115,1445
20116,1445
20117,1445
20118,1445
20119,1445
20120,1445
20121,1445
20122,1445
20123,1445
20124,1445
20125,1445
20126,1445
20127,1445
20128,1445
20129,1445
20130,1445
20131,1445
20132,1445
20133,1445
20134,1445
20135,1445
20136,1445
20137,1445
20138,1445
20139,1445
20140,1445
20141,1445
20142,1445
20143,1445
20144,1445
20145,1445
20146,1445
20147,1445
20148,1445
20149,1445
20150,1445
20151,1445
20152,1445
20153,1445
20154,1445
20155,1445
20156,1445
20157,1445
20158,1445
20159,1445
20160,1445
20161,1445
20162,1445
20163,1445
20164,1445
20165,1445
20166,1445
20167,1445
20168,1445
20169,1445
20170,1445
20171,1445
20172,1445
20173,1445
20174,1445
20175,1445
20176,1445
20177,1445
20178,1445
20179,1445
20180,1445
20181,1445
20182,1445
20183,1445
20184,1445
20185,1445
20186,1445
20187,1445
20188,1445
20189,1445
20190,1445
20191,1445
20192,1445
20193,1445
20194,1445
20195,1445
20196,1445
20197,1445
20198,1445
20199,1445
20200,1445
20201,1445
20202,1445
20203,1445
20204,1445
20205,1445
20206,1445
20207,1445
20208,1445
20209,1445
20210,1445
20211,1445
20212,1445
20213,1445
20214,1445
20215,1445
20216,1445
20217,1445
20218,1445
20219,1445
20220,1445
20221,1445
20222,1445
20223,1445
20224,1445
20225,1445
20226,1445
20227,1445
20228,1445
20229,1445
20230,1445
20231,1445
20232,1445
20233,1445
20234,1445
20235,1445
20236,1445
20237,1445
20238,1445
20239,1445
20240,1445
20241,1445
20242,1445
20243,1445
20244,1445
20245,1445
20246,1445
20247,1445
20248,1445
20249,1445
20250,1445
20251,1445
20252,1445
20253,1445
20254,1445
20255,1445
20256,1445
20257,1445
20258,1445
20259,1445
20260,1445
20261,1445
20262,1445
20263,1445
20264,1445
20265,1445
20266,1445
20267,1445
20268,1445
20269,1445
20270,1445
20271,1445
20272,1445
20273,1445
20274,1445
20275,1445
20276,1445
20277,1445
20278,1445
20279,1445
20280,1445
20281,1445
20282,1445
20283,1445
20284,1445
20285,1445
20286,1445
20287,1445
20288,1445
20289,1445
20290,1445
20291,1445
20292,1445
20293,1445
20294,1445
20295,1445
20296,1445
20297,1445
20298,1445
20299,1445
20300,1445
20301,1445
20302,1445
20303,1445
20304,1445
20305,1445
20306,1445
20307,1445
20308,1445
20309,1445
20310,1445
20311,1445
20312,1445
20313,1445
20314,1445
20315,1445
20316,1445
20317,1445
20318,1445
20319,1445
20320,1445
20321,1445
20322,1445
20323,1445
20324,1445
20325,1445
20326,1445
20327,1445
20328,1445
20329,1445
20330,1445
20331,1445
20332,1445
20333,1445
20334,1445
20335,1445
20336,1445
20337,1445
20338,1445
20339,1445
20340,1445
20341,1445
20342,1445
20343,1445
20344,1445
20345,1445
20346,1445
20347,1445
20348,1445
20349,1445
20350,1445
20351,1445
20352,1445
20353,1445
20354,1445
20355,1445
20356,1445
20357,1445
20358,1445
20359,1445
20360,1445
20361,1445
20362,1445
20363,1445
20364,1445
20365,1445
20366,1445
20367,1445
20368,1445
20369,1445
20370,1445
20371,1445
20372,1445
20373,1445
20374,1445
20375,1445
20376,1445
20377,1445
20378,1445
20379,1445
20380,1445
20381,1445
20382,1445
20383,1445
20384,1445
20385,1445
20386,1445
20387,1445
20388,1445
20389,1445
20390,1445
20391,1445
20392,1445
20393,1445
20394,1445
20395,1445
20396,1445
20397,1445
20398,1445
20399,1445
20400,1445
20401,1445
20402,1445
20403,1445
20404,1445
20405,1445
20406,1445
20407,1445
20408,1445
20409,1445
20410,1445
20411,1445
20412,1445
20413,1445
20414,1445
20415,1445
20416,1445
20417,1445
20418,1445
20419,1445
20420,1445
20421,1445
20422,1445
20423,1445
20424,1445
20425,1445
20426,1445
20427,1445
20428,1445
20429,1445
20430,1445
20431,1445
20432,1445
20433,1445
20434,1445
20435,1445
20436,1445
20437,1445
20438,1445
20439,1445
20440,1445
20441,1445
20442,1445
20443,1445
20444,1445
20445,1445
20446,1445
20447,1445
20448,1445
20449,1445
20450,1445
20451,1445
20452,1445
20453,1445
20454,1445
20455,1445
20456,1445
20457,1445
20458,1445
20459,1445
20460,1445
20461,1445
20462,1445
20463,1445
20464,1445
20465,1445
20466,1445
20467,1445
20468,1445
20469,1445
20470,1445
20471,1445
20472,1445
20473,1445
20474,1445
20475,1445
20476,1445
20477,1445
20478,1445
20479,1445
20480,1445
20481,1445
20482,1445
20483,1445
20484,1445
20485,1445
20486,1445
20487,1445
20488,1445
20489,1445
20490,1445
20491,1445
20492,1445
20493,1445
20494,1445
20495,1445
20496,1445
20497,1445
20498,1445
20499,1445
20500,1445
20501,1445
20502,1445
20503,1445
20504,1445
20505,1445
20506,1445
20507,1445
20508,1445
20509,1445
20510,1445
20511,1445
20512,1445
20513,1445
20514,1445
20515,1445
20516,1445
20517,1445
20518,1445
20519,1445
20520,1445
20521,1445
20522,1445
20523,1445
20524,1445
20525,1445
20526,1445
20527,1445
20528,1445
20529,1445
20530,1445
20531,1445
20532,1445
20533,1445
20534,1445
20535,1445
20536,1445
20537,1445
20538,1445
20539,1445
20540,1445
20541,1445
20542,1445
20543,1445
20544,1445
20545,1445
20546,1445
20547,1445
20548,1445
20549,1445
20550,1445
20551,1445
20552,1445
20553,1445
20554,1445
20555,1445
20556,1445
20557,1445
20558,1445
20559,1445
20560,1445
20561,1445
20562,1445
20563,1445
20564,1445
20565,1445
20566,1445
20567,1445
20568,1445
20569,1445
20570,1445
20571,1445
20572,1445
20573,1445
20574,1445
20575,1445
20576,1445
20577,1445
20578,1445
20579,1445
20580,1445
20581,1445
20582,1445
20583,1445
20584,1445
20585,1445
20586,1445
20587,1445
20588,1445
20589,1445
20590,1445
20591,1445
20592,1445
20593,1445
20594,1445
20595,1445
20596,1445
20597,1445
20598,1445
20599,1445
20600,1445
20601,1445
20602,1445
20603,1445
20604,1445
20605,1445
20606,1445
20607,1445
20608,1445
20609,1445
20610,1445
20611,1445
20612,1445
20613,1445
20614,1445
20615,1445
20616,1445
20617,1445
20618,1445
20619,1445
20620,1445
20621,1445
20622,1445
20623,1445
20624,1445
20625,1445
20626,1445
20627,1445
20628,1445
20629,1445
20630,1445
20631,1445
20632,1445
20633,1445
20634,1445
20635,1445
20636,1445
20637,1445
20638,1445
20639,1445
20640,1445
20641,1445
20642,1445
20643,1445
20644,1445
20645,1445
20646,1445
20647,1445
20648,1445
20649,1445
20650,1445
20651,1445
20652,1445
20653,1445
20654,1445
20655,1445
20656,1445
20657,1445
20658,1445
20659,1445
20660,1445
20661,1445
20662,1445
20663,1445
20664,1445
20665,1445
20666,1445
20667,1445
20668,1445
20669,1445
20670,1445
20671,1445
20672,1445
20673,1445
20674,1445
20675,1445
20676,1445
20677,1445
20678,1445
20679,1445
20680,1445
20681,1445
20682,1445
20683,1445
20684,1445
20685,1445
20686,1445
20687,1445
20688,1445
20689,1445
20690,1445
20691,1445
20692,1445
20693,1445
20694,1445
20695,1445
20696,1445
20697,1445
20698,1445
20699,1445
20700,1445
20701,1445
20702,1445
20703,1445
20704,1445
20705,1445
20706,1445
20707,1445
20708,1445
20709,1445
20710,1445
20711,1445
20712,1445
20713,1445
20714,1445
20715,1445
20716,1445
20717,1445
20718,1445
20719,1445
20720,1445
20721,1445
20722,1445
20723,1445
20724,1445
20725,1445
20726,1445
20727,1445
20728,1445
20729,1445
20730,1445
20731,1445
20732,1445
20733,1445
20734,1445
20735,1445
20736,1445
20737,1445
20738,1445
20739,1445
20740,1445
20741,1445
20742,1445
20743,1445
20744,1445
20745,1445
20746,1445
20747,1445
20748,1445
20749,1445
20750,1445
20751,1445
20752,1445
20753,1445
20754,1445
20755,1445
20756,1445
20757,1445
20758,1445
20759,1445
20760,1445
20761,1445
20762,1445
20763,1445
20764,1445
20765,1445
20766,1445
20767,1445
20768,1445
20769,1445
20770,1445
20771,1445
20772,1445
20773,1445
20774,1445
20775,1445
20776,1445
20777,1445
20778,1445
20779,1445
20780,1445
20781,1445
20782,1445
20783,1445
20784,1445
20785,1445
20786,1445
20787,1445
20788,1445
20789,1445
20790,1445
20791,1445
20792,1445
20793,1445
20794,1445
20795,1445
20796,1445
20797,1445
20798,1445
20799,1445
20800,1445
20801,1445
20802,1445
20803,1445
20804,1445
20805,1445
20806,1445
20807,1445
20808,1445
20809,1445
20810,1445
20811,1445
20812,1445
20813,1445
20814,1445
20815,1445
20816,1445
20817,1445
20818,1445
20819,1445
20820,1445
20821,1445
20822,1445
20823,1445
20824,1445
20825,1445
20826,1445
20827,1445
20828,1445
20829,1445
20830,1445
20831,1445
20832,1445
20833,1445
20834,1445
20835,1445
20836,1445
20837,1445
20838,1445
20839,1445
20840,1445
20841,1445
20842,1445
20843,1445
20844,1445
20845,1445
20846,1445
20847,1445
20848,1445
20849,1445
20850,1445
20851,1445
20852,1445
20853,1445
20854,1445
20855,1445
20856,1445
20857,1445
20858,1445
20859,1445
20860,1445
20861,1445
20862,1445
20863,1445
20864,1445
20865,1445
20866,1445
20867,1445
20868,1445
20869,1445
20870,1445
20871,1445
20872,1445
20873,1445
20874,1445
20875,1445
20876,1445
20877,1445
20878,1445
20879,1445
20880,1445
20881,1445
20882,1445
20883,1445
20884,1445
20885,1445
20886,1445
20887,1445
20888,1445
20889,1445
20890,1445
20891,1445
20892,1445
20893,1445
20894,1445
20895,1445
20896,1445
20897,1445
20898,1445
20899,1445
20900,1445
20901,1445
20902,1445
20903,1445
20904,1445
20905,1445
20906,1445
20907,1445
20908,1445
20909,1445
20910,1445
20911,1445
20912,1445
20913,1445
20914,1445
20915,1445
20916,1445
20917,1445
20918,1445
20919,1445
20920,1445
20921,1445
20922,1445
20923,1445
20924,1445
20925,1445
20926,1445
20927,1445
20928,1445
20929,1445
20930,1445
20931,1445
20932,1445
20933,1445
20934,1445
20935,1445
20936,1445
20937,1445
20938,1445
20939,1445
20940,1445
20941,1445
20942,1445
20943,1445
20944,1445
20945,1445
20946,1445
20947,1445
20948,1445
20949,1445
20950,1445
20951,1445
20952,1445
20953,1445
20954,1445
20955,1445
20956,1445
20957,1445
20958,1445
20959,1445
20960,1445
20961,1445
20962,1445
20963,1445
20964,1445
20965,1445
20966,1445
20967,1445
20968,1445
20969,1445
20970,1445
20971,1445
20972,1445
20973,1445
20974,1445
20975,1445
20976,1445
20977,1445
20978,1445
20979,1445
20980,1445
20981,1445
20982,1445
20983,1445
20984,1445
20985,1445
20986,1445
20987,1445
20988,1445
20989,1445
20990,1445
20991,1445
20992,1445
20993,1445
20994,1445
20995,1445
20996,1445
20997,1445
20998,1445
20999,1445
21000,1445
21001,1445
21002,1445
21003,1445
21004,1445
21005,1445
21006,1445
21007,1445
21008,1445
21009,1445
21010,1445
21011,1445
21012,1445
21013,1445
21014,1445
21015,1445
21016,1445
21017,1445
21018,1445
21019,1445
21020,1445
21021,1445
21022,1445
21023,1445
21024,1445
21025,1445
21026,1445
21027,1445
21028,1445
21029,1445
21030,1445
21031,1445
21032,1445
21033,1445
21034,1445
21035,1445
21036,1445
21037,1445
21038,1445
21039,1445
21040,1445
21041,1445
21042,1445
21043,1445
21044,1445
21045,1445
21046,1445
21047,1445
21048,1445
21049,1445
21050,1445
21051,1445
21052,1445
21053,1445
21054,1445
21055,1445
21056,1445
21057,1445
21058,1445
21059,1445
21060,1445
21061,1445
21062,1445
21063,1445
21064,1445
21065,1445
21066,1445
21067,1445
21068,1445
21069,1445
21070,1445
21071,1445
21072,1445
21073,1445
21074,1445
21075,1445
21076,1445
21077,1445
21078,1445
21079,1445
21080,1445
21081,1445
21082,1445
21083,1445
21084,1445
21085,1445
21086,1445
21087,1445
21088,1445
21089,1445
21090,1445
21091,1445
21092,1445
21093,1445
21094,1445
21095,1445
21096,1445
21097,1445
21098,1445
21099,1445
21100,1445
21101,1445
21102,1445
21103,1445
21104,1445
21105,1445
21106,1445
21107,1445
21108,1445
21109,1445
21110,1445
21111,1445
21112,1445
21113,1445
21114,1445
21115,1445
21116,1445
21117,1445
21118,1445
21119,1445
21120,1445
21121,1445
21122,1445
21123,1445
21124,1445
21125,1445
21126,1445
21127,1445
21128,1445
21129,1445
21130,1445
21131,1445
21132,1445
21133,1445
21134,1445
21135,1445
21136,1445
21137,1445
21138,1445
21139,1445
21140,1445
21141,1445
21142,1445
21143,1445
21144,1445
21145,1445
21146,1445
21147,1445
21148,1445
21149,1445
21150,1445
21151,1445
21152,1445
21153,1445
21154,1445
21155,1445
21156,1445
21157,1445
21158,1445
21159,1445
21160,1445
21161,1445
21162,1445
21163,1445
21164,1445
21165,1445
21166,1445
21167,1445
21168,1445
21169,1445
21170,1445
21171,1445
21172,1445
21173,1445
21174,1445
21175,1445
21176,1445
21177,1445
21178,1445
21179,1445
21180,1445
21181,1445
21182,1445
21183,1445
21184,1445
21185,1445
21186,1445
21187,1445
21188,1445
21189,1445
21190,1445
21191,1445
21192,1445
21193,1445
21194,1445
21195,1445
21196,1445
21197,1445
21198,1445
21199,1445
21200,1445
21201,1445
21202,1445
21203,1445
21204,1445
21205,1445
21206,1445
21207,1445
21208,1445
21209,1445
21210,1445
21211,1445
21212,1445
21213,1445
21214,1445
21215,1445
21216,1445
21217,1445
21218,1445
21219,1445
21220,1445
21221,1445
21222,1445
21223,1445
21224,1445
21225,1445
21226,1445
21227,1445
21228,1445
21229,1445
21230,1445
21231,1445
21232,1445
21233,1445
21234,1445
21235,1445
21236,1445
21237,1445
21238,1445
21239,1445
21240,1445
21241,1445
21242,1445
21243,1445
21244,1445
21245,1445
21246,1445
21247,1445
21248,1445
21249,1445
21250,1445
21251,1445
21252,1445
21253,1445
21254,1445
21255,1445
21256,1445
21257,1445
21258,1445
21259,1445
21260,1445
21261,1445
21262,1445
21263,1445
21264,1445
21265,1445
21266,1445
21267,1445
21268,1445
21269,1445
21270,1445
21271,1445
21272,1445
21273,1445
21274,1445
21275,1445
21276,1445
21277,1445
21278,1445
21279,1445
21280,1445
21281,1445
21282,1445
21283,1445
21284,1445
21285,1445
21286,1445
21287,1445
21288,1445
21289,1445
21290,1445
21291,1445
21292,1445
21293,1445
21294,1445
21295,1445
21296,1445
21297,1445
21298,1445
21299,1445
21300,1445
21301,1445
21302,1445
21303,1445
21304,1445
21305,1445
21306,1445
21307,1445
21308,1445
21309,1445
21310,1445
21311,1445
21312,1445
21313,1445
21314,1445
21315,1445
21316,1445
21317,1445
21318,1445
21319,1445
21320,1445
21321,1445
21322,1445
21323,1445
21324,1445
21325,1445
21326,1445
21327,1445
21328,1445
21329,1445
21330,1445
21331,1445
21332,1445
21333,1445
21334,1445
21335,1445
21336,1445
21337,1445
21338,1445
21339,1445
21340,1445
21341,1445
21342,1445
21343,1445
21344,1445
21345,1445
21346,1445
21347,1445
21348,1445
21349,1445
21350,1445
21351,1445
21352,1445
21353,1445
21354,1445
21355,1445
21356,1445
21357,1445
21358,1445
21359,1445
21360,1445
21361,1445
21362,1445
21363,1445
21364,1445
21365,1445
21366,1445
21367,1445
21368,1445
21369,1445
21370,1445
21371,1445
21372,1445
21373,1445
21374,1445
21375,1445
21376,1445
21377,1445
21378,1445
21379,1445
21380,1445
21381,1445
21382,1445
21383,1445
21384,1445
21385,1445
21386,1445
21387,1445
21388,1445
21389,1445
21390,1445
21391,1445
21392,1445
21393,1445
21394,1445
21395,1445
21396,1445
21397,1445
21398,1445
21399,1445
21400,1445
21401,1445
21402,1445
21403,1445
21404,1445
21405,1445
21406,1445
21407,1445
21408,1445
21409,1445
21410,1445
21411,1445
21412,1445
21413,1445
21414,1445
21415,1445
21416,1445
21417,1445
21418,1445
21419,1445
21420,1445
21421,1445
21422,1445
21423,1445
21424,1445
21425,1445
21426,1445
21427,1445
21428,1445
21429,1445
21430,1445
21431,1445
21432,1445
21433,1445
21434,1445
21435,1445
21436,1445
21437,1445
21438,1445
21439,1445
21440,1445
21441,1445
21442,1445
21443,1445
21444,1445
21445,1445
21446,1445
21447,1445
21448,1445
21449,1445
21450,1445
21451,1445
21452,1445
21453,1445
21454,1445
21455,1445
21456,1445
21457,1445
21458,1445
21459,1445
21460,1445
21461,1445
21462,1445
21463,1445
21464,1445
21465,1445
21466,1445
21467,1445
21468,1445
21469,1445
21470,1445
21471,1445
21472,1445
21473,1445
21474,1445
21475,1445
21476,1445
21477,1445
21478,1445
21479,1445
21480,1445
21481,1445
21482,1445
21483,1445
21484,1445
21485,1445
21486,1445
21487,1445
21488,1445
21489,1445
21490,1445
21491,1445
21492,1445
21493,1445
21494,1445
21495,1445
21496,1445
21497,1445
21498,1445
21499,1445
21500,1445
21501,1445
21502,1445
21503,1445
21504,1445
21505,1445
21506,1445
21507,1445
21508,1445
21509,1445
21510,1445
21511,1445
21512,1445
21513,1445
21514,1445
21515,1445
21516,1445
21517,1445
21518,1445
21519,1445
21520,1445
21521,1445
21522,1445
21523,1445
21524,1445
21525,1445
21526,1445
21527,1445
21528,1445
21529,1445
21530,1445
21531,1445
21532,1445
21533,1445
21534,1445
21535,1445
21536,1445
21537,1445
21538,1445
21539,1445
21540,1445
21541,1445
21542,1445
21543,1445
21544,1445
21545,1445
21546,1445
21547,1445
21548,1445
21549,1445
21550,1445
21551,1445
21552,1445
21553,1445
21554,1445
21555,1445
21556,1445
21557,1445
21558,1445
21559,1445
21560,1445
21561,1445
21562,1445
21563,1445
21564,1445
21565,1445
21566,1445
21567,1445
21568,1445
21569,1445
21570,1445
21571,1445
21572,1445
21573,1445
21574,1445
21575,1445
21576,1445
21577,1445
21578,1445
21579,1445
21580,1445
21581,1445
21582,1445
21583,1445
21584,1445
21585,1445
21586,1445
21587,1445
21588,1445
21589,1445
21590,1445
21591,1445
21592,1445
21593,1445
21594,1445
21595,1445
21596,1445
21597,1445
21598,1445
21599,1445
21600,1445
21601,1445
21602,1445
21603,1445
21604,1445
21605,1445
21606,1445
21607,1445
21608,1445
21609,1445
21610,1445
21611,1445
21612,1445
21613,1445
21614,1445
21615,1445
21616,1445
21617,1445
21618,1445
21619,1445
21620,1445
21621,1445
21622,1445
21623,1445
21624,1445
21625,1445
21626,1445
21627,1445
21628,1445
21629,1445
21630,1445
21631,1445
21632,1445
21633,1445
21634,1445
21635,1445
21636,1445
21637,1445
21638,1445
21639,1445
21640,1445
21641,1445
21642,1445
21643,1445
21644,1445
21645,1445
21646,1445
21647,1445
21648,1445
21649,1445
21650,1445
21651,1445
21652,1445
21653,1445
21654,1445
21655,1445
21656,1445
21657,1445
21658,1445
21659,1445
21660,1445
21661,1445
21662,1445
21663,1445
21664,1445
21665,1445
21666,1445
21667,1445
21668,1445
21669,1445
21670,1445
21671,1445
21672,1445
21673,1445
21674,1445
21675,1445
21676,1445
21677,1445
21678,1445
21679,1445
21680,1445
21681,1445
21682,1445
21683,1445
21684,1445
21685,1445
21686,1445
21687,1445
21688,1445
21689,1445
21690,1445
21691,1445
21692,1445
21693,1445
21694,1445
21695,1445
21696,1445
21697,1445
21698,1445
21699,1445
21700,1445
21701,1445
21702,1445
21703,1445
21704,1445
21705,1445
21706,1445
21707,1445
21708,1445
21709,1445
21710,1445
21711,1445
21712,1445
21713,1445
21714,1445
21715,1445
21716,1445
21717,1445
21718,1445
21719,1445
21720,1445
21721,1445
21722,1445
21723,1445
21724,1445
21725,1445
21726,1445
21727,1445
21728,1445
21729,1445
21730,1445
21731,1445
21732,1445
21733,1445
21734,1445
21735,1445
21736,1445
21737,1445
21738,1445
21739,1445
21740,1445
21741,1445
21742,1445
21743,1445
21744,1445
21745,1445
21746,1445
21747,1445
21748,1445
21749,1445
21750,1445
21751,1445
21752,1445
21753,1445
21754,1445
21755,1445
21756,1445
21757,1445
21758,1445
21759,1445
21760,1445
21761,1445
21762,1445
21763,1445
21764,1445
21765,1445
21766,1445
21767,1445
21768,1445
21769,1445
21770,1445
21771,1445
21772,1445
21773,1445
21774,1445
21775,1445
21776,1445
21777,1445
21778,1445
21779,1445
21780,1445
21781,1445
21782,1445
21783,1445
21784,1445
21785,1445
21786,1445
21787,1445
21788,1445
21789,1445
21790,1445
21791,1445
21792,1445
21793,1445
21794,1445
21795,1445
21796,1445
21797,1445
21798,1445
21799,1445
21800,1445
21801,1445
21802,1445
21803,1445
21804,1445
21805,1445
21806,1445
21807,1445
21808,1445
21809,1445
21810,1445
21811,1445
21812,1445
